28, 1.01611, 1.026, -0.800001, 0.52, -0.818256, 0.521811
29, 1.0346, 1.033, -0.840001, 0.52, -0.825475, 0.525943
30, 1.0346, 1.039, -0.840001, 0.52, -0.83227, 0.529144
31, 1.0346, 1.038, -0.840001, 0.52, -0.8358, 0.526132
32, 1.0346, 1.038, -0.840001, 0.52, -0.839789, 0.523987
33, 1.0346, 1.038, -0.840001, 0.52, -0.843768, 0.521824
34, 1.0346, 1.037, -0.840001, 0.52, -0.847255, 0.518768
35, 1.0346, 1.04, -0.840001, 0.52, -0.852672, 0.519192
36, 1.0346, 1.04, -0.840001, 0.52, -0.85663, 0.516973
37, 1.05428, 1.046, -0.880001, 0.52, -0.863548, 0.519951
38, 1.05428, 1.047, -0.880001, 0.52, -0.868007, 0.518551
39, 1.05428, 1.047, -0.880001, 0.52, -0.871963, 0.516265
40, 1.05428, 1.046, -0.880001, 0.52, -0.875402, 0.513099
41, 1.05428, 1.047, -0.880001, 0.52, -0.879843, 0.511641
42, 1.05428, 1.063, -0.880001, 0.52, -0.891985, 0.523032
43, 1.05428, 1.068, -0.880001, 0.52, -0.898546, 0.52492
44, 1.07509, 1.066, -0.920001, 0.52, -0.901487, 0.520793
45, 1.07509, 1.067, -0.920001, 0.52, -0.905977, 0.519212
46, 1.07509, 1.067, -0.920001, 0.52, -0.909934, 0.516761
47, 1.07509, 1.07, -0.920001, 0.52, -0.915478, 0.516831
48, 1.07509, 1.071, -0.920001, 0.52, -0.919961, 0.515182
49, 1.07509, 1.071, -0.920001, 0.52, -0.923901, 0.51267
50, 1.07509, 1.076, -0.920001, 0.52, -0.930546, 0.514338
51, 1.07509, 1.084, -0.920001, 0.52, -0.938858, 0.518476
52, 1.09697, 1.086, -0.960001, 0.52, -0.943913, 0.517551
53, 1.09697, 1.087, -0.960001, 0.52, -0.948417, 0.515766
54, 1.09697, 1.086, -0.960001, 0.52, -0.951802, 0.512299
55, 1.09697, 1.086, -0.960001, 0.52, -0.955729, 0.509647
56, 1.09697, 1.091, -0.960001, 0.52, -0.962469, 0.511104
57, 1.09697, 1.101, -0.960001, 0.52, -0.972077, 0.516632
58, 1.09697, 1.104, -0.960001, 0.52, -0.97774, 0.516352
59, 1.11985, 1.112, -1, 0.52, -0.98629, 0.520128
60, 1.11985, 1.114, -1, 0.52, -0.99141, 0.518956
61, 1.11985, 1.117, -1, 0.52, -0.997114, 0.518569
62, 1.11985, 1.123, -1, 0.52, -1.00459, 0.520579
63, 1.11985, 1.123, -1, 0.52, -1.00855, 0.517697
64, 1.11985, 1.123, -1, 0.52, -1.0125, 0.514798
65, 1.14367, 1.13, -1.04, 0.52, -1.02062, 0.517497
66, 1.14367, 1.136, -1.04, 0.52, -1.02817, 0.519343
67, 1.14367, 1.136, -1.04, 0.52, -1.03213, 0.516358
68, 1.14367, 1.151, -1.04, 0.52, -1.04518, 0.525272
69, 1.14367, 1.149, -1.04, 0.52, -1.04794, 0.520629
70, 1.14367, 1.151, -1.04, 0.52, -1.05313, 0.519136
71, 1.14367, 1.151, -1.04, 0.52, -1.05709, 0.516042
72, 1.16837, 1.157, -1.08, 0.52, -1.06476, 0.517633
73, 1.16837, 1.163, -1.08, 0.52, -1.07246, 0.519174
74, 1.16837, 1.164, -1.08, 0.52, -1.07704, 0.516774
75, 1.16837, 1.164, -1.08, 0.52, -1.08099, 0.513576
76, 1.16837, 1.165, -1.08, 0.52, -1.08555, 0.511133
77, 1.16837, 1.168, -1.08, 0.52, -1.09139, 0.510208
78, 1.1939, 1.181, -1.12, 0.52, -1.10364, 0.51692
79, 1.1939, 1.182, -1.12, 0.52, -1.10823, 0.51437
80, 1.1939, 1.185, -1.12, 0.52, -1.11411, 0.51332
81, 1.1939, 1.186, -1.12, 0.52, -1.11869, 0.510719
82, 1.1939, 1.189, -1.12, 0.52, -1.12458, 0.509606
83, 1.22021, 1.164, -1.16, 0.52, -1.11204, 0.487377
84, 1.22021, 1.156, -1.16, 0.52, -1.11057, 0.478026
85, 1.22021, 1.145, -1.16, 0.52, -1.10703, 0.466462
86, 1.22021, 1.153, -1.16, 0.52, -1.1161, 0.469088
87, 1.22021, 1.162, -1.16, 0.52, -1.12588, 0.472392
88, 1.22021, 1.167, -1.16, 0.52, -1.133, 0.472673
89, 1.22021, 1.17, -1.16, 0.52, -1.13878, 0.471438
90, 1.19071, 1.173, -1.16, 0.48, -1.14457, 0.470168
91, 1.19071, 1.175, -1.16, 0.48, -1.14968, 0.468135
92, 1.19071, 1.189, -1.16, 0.48, -1.16304, 0.474792
93, 1.19071, 1.195, -1.16, 0.48, -1.17094, 0.47556
94, 1.19071, 1.2, -1.16, 0.48, -1.17817, 0.475555
95, 1.21841, 1.201, -1.2, 0.48, -1.18263, 0.472633
96, 1.21841, 1.203, -1.2, 0.48, -1.18778, 0.470404
97, 1.21841, 1.209, -1.2, 0.48, -1.19574, 0.470991
98, 1.21841, 1.211, -1.2, 0.48, -1.2009, 0.468692
99, 1.21841, 1.216, -1.2, 0.48, -1.20818, 0.46848
100, 1.21841, 1.219, -1.2, 0.48, -1.21405, 0.466816
101, 1.24677, 1.23, -1.24, 0.48, -1.22564, 0.47071
102, 1.24677, 1.24, -1.24, 0.48, -1.23656, 0.473822
103, 1.24677, 1.245, -1.24, 0.48, -1.24393, 0.473392
104, 1.24677, 1.253, -1.24, 0.48, -1.25348, 0.474983
105, 1.24677, 1.248, -1.24, 0.48, -1.2536, 0.467583
106, 1.27575, 1.253, -1.28, 0.48, -1.26098, 0.467031
107, 1.27575, 1.265, -1.28, 0.48, -1.27351, 0.471191
108, 1.27575, 1.266, -1.28, 0.48, -1.27799, 0.467813
109, 1.27575, 1.268, -1.28, 0.48, -1.2832, 0.465086
110, 1.27575, 1.285, -1.28, 0.48, -1.29953, 0.472385
111, 1.30532, 1.288, -1.32, 0.48, -1.30551, 0.470218
112, 1.30532, 1.288, -1.32, 0.48, -1.30925, 0.466024
113, 1.30532, 1.3, -1.32, 0.48, -1.32198, 0.46974
114, 1.30532, 1.305, -1.32, 0.48, -1.32949, 0.46876
115, 1.33543, 1.316, -1.36, 0.48, -1.34154, 0.471655
116, 1.33543, 1.323, -1.36, 0.48, -1.3506, 0.471859
117, 1.33543, 1.329, -1.36, 0.48, -1.35892, 0.471352
118, 1.33543, 1.337, -1.36, 0.48, -1.36879, 0.472077
119, 1.36605, 1.349, -1.4, 0.48, -1.38175, 0.475295
120, 1.36605, 1.353, -1.4, 0.48, -1.38859, 0.473317
121, 1.36605, 1.36, -1.4, 0.48, -1.39776, 0.473198
122, 1.36605, 1.366, -1.4, 0.48, -1.40617, 0.472385
123, 1.36605, 1.372, -1.4, 0.48, -1.41459, 0.471514
124, 1.39714, 1.375, -1.44, 0.48, -1.42068, 0.468715
125, 1.39714, 1.393, -1.44, 0.48, -1.43853, 0.475186
126, 1.39714, 1.402, -1.44, 0.48, -1.44937, 0.475963
127, 1.39714, 1.405, -1.44, 0.48, -1.4555, 0.472982
128, 1.42868, 1.411, -1.48, 0.48, -1.46401, 0.471793
129, 1.42868, 1.418, -1.48, 0.48, -1.47332, 0.471153
130, 1.42868, 1.428, -1.48, 0.48, -1.48504, 0.472258
131, 1.42868, 1.433, -1.48, 0.48, -1.49279, 0.470279
132, 1.46063, 1.449, -1.52, 0.48, -1.50937, 0.474806
133, 1.46063, 1.456, -1.52, 0.48, -1.51877, 0.47387
134, 1.46063, 1.467, -1.52, 0.48, -1.53141, 0.475226
135, 1.46063, 1.469, -1.52, 0.48, -1.53679, 0.471217
136, 1.49297, 1.486, -1.56, 0.48, -1.55436, 0.475908
137, 1.49297, 1.505, -1.56, 0.48, -1.57362, 0.48162
138, 1.49297, 1.506, -1.56, 0.48, -1.57822, 0.47683
139, 1.52567, 1.515, -1.6, 0.48, -1.58937, 0.476588
140, 1.52567, 1.522, -1.6, 0.48, -1.5989, 0.475129
141, 1.52567, 1.533, -1.6, 0.48, -1.61174, 0.475861
142, 1.55872, 1.542, -1.64, 0.48, -1.62296, 0.475375
143, 1.55872, 1.555, -1.64, 0.48, -1.63751, 0.477036
144, 1.55872, 1.569, -1.64, 0.48, -1.65294, 0.47914
145, 1.59208, 1.582, -1.68, 0.48, -1.66758, 0.480575
146, 1.59208, 1.582, -1.68, 0.48, -1.67136, 0.474801
147, 1.59208, 1.593, -1.68, 0.48, -1.68436, 0.474976
148, 1.59208, 1.604, -1.68, 0.48, -1.69738, 0.475054
149, 1.62574, 1.62, -1.72, 0.48, -1.71466, 0.47771
150, 1.62574, 1.633, -1.72, 0.48, -1.72944, 0.478638
151, 1.62574, 1.64, -1.72, 0.48, -1.73916, 0.476287
152, 1.65968, 1.661, -1.76, 0.48, -1.76081, 0.481203
153, 1.69389, 1.681, -1.8, 0.48, -1.78167, 0.485426
154, 1.69389, 1.695, -1.8, 0.48, -1.79746, 0.486385
155, 1.69389, 1.701, -1.8, 0.48, -1.80642, 0.48312
156, 1.69389, 1.709, -1.8, 0.48, -1.8171, 0.480811
157, 1.72835, 1.727, -1.84, 0.48, -1.83641, 0.483479
158, 1.72835, 1.737, -1.84, 0.48, -1.84886, 0.481982
159, 1.72835, 1.741, -1.84, 0.48, -1.85611, 0.477407
160, 1.76304, 1.762, -1.88, 0.48, -1.87814, 0.481182
161, 1.76304, 1.774, -1.88, 0.48, -1.89238, 0.48037
162, 1.79795, 1.784, -1.92, 0.48, -1.9049, 0.478477
163, 1.79795, 1.806, -1.92, 0.48, -1.92794, 0.482282
164, 1.83307, 1.833, -1.96, 0.48, -1.95543, 0.488294
165, 1.83307, 1.842, -1.96, 0.48, -1.96717, 0.485537
166, 1.86838, 1.865, -2, 0.48, -1.99126, 0.489288
167, 1.90388, 1.902, -2.04, 0.48, -2.02779, 0.499384
168, 1.95781, 1.948, -2.08, 0.52, -2.07242, 0.513347
169, 1.95781, 1.964, -2.08, 0.52, -2.09055, 0.513155
170, 1.99332, 1.976, -2.12, 0.52, -2.10515, 0.511001
171, 1.99332, 1.994, -2.12, 0.52, -2.12512, 0.511446
172, 2.029, 2.017, -2.16, 0.52, -2.1496, 0.513972
173, 2.029, 2.03, -2.16, 0.52, -2.16517, 0.511863
174, 2.029, 2.037, -2.16, 0.52, -2.17537, 0.506997
175, 2.06484, 2.069, -2.2, 0.52, -2.20806, 0.512957
176, 2.10083, 2.083, -2.24, 0.52, -2.22461, 0.510873
177, 2.10083, 2.093, -2.24, 0.52, -2.23755, 0.506948
178, 2.13696, 2.119, -2.28, 0.52, -2.26499, 0.509714
179, 2.13696, 2.138, -2.28, 0.52, -2.28614, 0.509317
180, 2.17322, 2.167, -2.32, 0.52, -2.31641, 0.512914
181, 2.20962, 2.203, -2.36, 0.52, -2.35312, 0.519149
182, 2.20962, 2.209, -2.36, 0.52, -2.36254, 0.512833
183, 2.24614, 2.234, -2.4, 0.52, -2.38932, 0.514133
184, 2.24614, 2.243, -2.4, 0.52, -2.40149, 0.508812
185, 2.28277, 2.285, -2.44, 0.52, -2.44395, 0.516479
186, 2.31952, 2.306, -2.48, 0.52, -2.4672, 0.515555
187, 2.31952, 2.324, -2.48, 0.52, -2.48771, 0.51328
188, 2.35637, 2.354, -2.52, 0.52, -2.51933, 0.515454
189, 2.35637, 2.366, -2.52, 0.52, -2.53435, 0.510525
190, 2.39332, 2.398, -2.56, 0.52, -2.56791, 0.513006
191, 2.43037, 2.421, -2.6, 0.52, -2.59317, 0.511861
192, 2.46752, 2.446, -2.64, 0.52, -2.62032, 0.51125
193, 2.46752, 2.477, -2.64, 0.52, -2.6531, 0.512602
194, 2.54206, 2.53, -2.72, 0.52, -2.70646, 0.521604
195, 2.54206, 2.537, -2.72, 0.52, -2.71696, 0.513787
196, 2.54206, 2.554, -2.72, 0.52, -2.73679, 0.509414
197, 2.57945, 2.589, -2.76, 0.52, -2.7735, 0.511144
198, 2.70586, 2.704, -2.88, 0.56, -2.8854, 0.540059
199, 4.56483, 2.879, -4.64, 1.16, -3.05404, 0.588384
200, 4.56483, 3.558, -4.64, 1.16, -3.69795, 0.804296
201, 4.55141, 3.558, -4.64, 1.12, -3.70312, 0.78966
202, 4.53831, 3.564, -4.64, 1.08, -3.7139, 0.776963
203, 4.53831, 3.567, -4.64, 1.08, -3.7218, 0.763227
204, 4.53831, 3.574, -4.64, 1.08, -3.73343, 0.750719
205, 4.52552, 3.575, -4.64, 1.04, -3.73932, 0.736242
206, 4.13359, 3.575, -4.28, 0.88, -3.7442, 0.721426
207, 4.13359, 3.575, -4.28, 0.88, -3.74901, 0.706588
208, 4.08332, 3.604, -4.24, 0.84, -3.7814, 0.700497
209, 4.12148, 3.602, -4.28, 0.84, -3.78421, 0.6849
210, 4.10973, 3.511, -4.28, 0.8, -3.70189, 0.643135
211, 4.10973, 3.467, -4.28, 0.8, -3.66425, 0.615731
212, 4.10973, 3.445, -4.28, 0.8, -3.64752, 0.594959
213, 3.55434, 3.436, -3.76, 0.6, -3.64314, 0.578011
214, 3.55434, 3.428, -3.76, 0.6, -3.63964, 0.561397
215, 3.55434, 3.434, -3.76, 0.6, -3.64953, 0.548656
216, 3.58197, 3.43, -3.8, 0.56, -3.64974, 0.533157
217, 3.58197, 3.437, -3.8, 0.56, -3.66048, 0.520586
218, 3.58197, 3.45, -3.8, 0.56, -3.67697, 0.509502
219, 3.53292, 3.457, -3.76, 0.52, -3.68763, 0.496753
220, 3.53292, 3.457, -3.76, 0.52, -3.69146, 0.482164
221, 3.57158, 3.463, -3.8, 0.52, -3.70104, 0.469045
222, 3.72654, 3.48, -3.96, 0.52, -3.72124, 0.458539
223, 3.80417, 3.524, -4.04, 0.52, -3.76763, 0.454334
224, 3.84302, 3.557, -4.08, 0.52, -3.80335, 0.447155
225, 3.8819, 3.601, -4.12, 0.52, -3.84978, 0.442219
226, 3.9208, 3.642, -4.16, 0.52, -3.89331, 0.436213
227, 3.95972, 3.661, -4.2, 0.52, -3.9154, 0.424952
228, 3.99866, 3.719, -4.24, 0.52, -3.97552, 0.42202
229, 4.23273, 3.746, -4.48, 0.52, -4.0054, 0.411949
230, 4.2718, 3.795, -4.52, 0.52, -4.05677, 0.406243
231, 4.35001, 3.847, -4.6, 0.52, -4.1111, 0.40072
232, 4.42827, 3.899, -4.68, 0.52, -4.16545, 0.394738
233, 4.5066, 3.953, -4.76, 0.52, -4.22178, 0.38869
234, 4.70266, 3.986, -4.96, 0.52, -4.25752, 0.378123
235, 4.82045, 4.028, -5.08, 0.52, -4.30208, 0.368952
236, 4.85974, 4.093, -5.12, 0.52, -4.36924, 0.363637
237, 4.97767, 4.145, -5.24, 0.52, -4.42364, 0.355415
238, 5.05635, 4.244, -5.32, 0.52, -4.52431, 0.354972
239, 5.17444, 4.341, -5.44, 0.52, -4.62309, 0.353323
240, 5.29261, 4.452, -5.56, 0.52, -4.73574, 0.353159
241, 5.68708, 4.713, -5.96, 0.52, -4.99647, 0.376388
242, 5.93039, 5.754, -6.2, 0.56, -6.02767, 0.520678
243, 6.08838, 5.927, -6.36, 0.56, -6.20253, 0.522485
244, 6.20694, 6.043, -6.48, 0.56, -6.32115, 0.514262
245, 6.48379, 6.303, -6.76, 0.56, -6.58228, 0.525926
246, 6.64211, 6.473, -6.92, 0.56, -6.75451, 0.522651
247, 6.7609, 6.606, -7.04, 0.56, -6.89019, 0.512839
248, 6.99861, 6.828, -7.28, 0.56, -7.11411, 0.513625
249, 7.27612, 7.121, -7.56, 0.56, -7.40858, 0.521553
250, 7.47446, 7.272, -7.76, 0.56, -7.56233, 0.509384
251, 7.79197, 7.577, -8.08, 0.56, -7.869, 0.514251
252, 8.03024, 7.844, -8.32, 0.56, -8.13811, 0.512091
253, 8.34808, 8.16, -8.64, 0.56, -8.45603, 0.513017
254, 8.62632, 8.44, -8.92, 0.56, -8.7383, 0.507361
255, 8.78114, 8.575, -9.08, 0.52, -8.87643, 0.484487
256, 8.98009, 8.751, -9.28, 0.52, -9.05532, 0.464424
257, 9.53738, 9.307, -9.84, 0.52, -9.61254, 0.478226
258, 10.8591, 9.292, -11.16, 0.6, -9.6013, 0.436453
259, 11.3372, 11.079, -11.64, 0.6, -11.3854, 0.547052
260, 12.4533, 11.299, -12.76, 0.6, -11.6087, 0.516508
261, 12.7723, 11.966, -13.08, 0.6, -12.2776, 0.517913
262, 13.969, 12.729, -14.28, 0.6, -13.0425, 0.520355
263, 13.9662, 13.338, -14.28, 0.56, -13.654, 0.505807
264, 13.961, 13.395, -14.28, 0.48, -13.7147, 0.451307
265, 13.9586, 13.462, -14.28, 0.44, -13.7851, 0.396879
266, 13.9563, 13.511, -14.28, 0.4, -13.8373, 0.340881
267, 13.95, 13.572, -14.28, 0.28, -13.9013, 0.285037
268, 13.9482, 13.623, -14.28, 0.24, -13.9551, 0.228196
269, 13.9448, 13.705, -14.28, 0.16, -14.0395, 0.172167
270, 14.3045, 13.747, -14.64, 0.16, -14.0838, 0.11395
271, 22.1453, 13.84, -22.48, 0.32, -14.1789, 0.0570004
272, 22.1829, 13.877, -22.52, 0.24, -14.2177, -0.00232922
273, 22.1798, 13.909, -22.52, 0.12, -14.2512, -0.0621081
274, 22.1781, 13.927, -22.52, 0.0399996, -14.2705, -0.122439
275, 22.1761, 22.163, -22.52, -0.0800004, -22.5066, -0.0614556
276, 22.1751, 22.159, -22.52, -0.16, -22.5038, -0.158193
277, 22.1745, 22.158, -22.52, -0.24, -22.5036, -0.254882
278, 18.974, 18.954, -19.32, -0.36, -19.3, -0.356988
279, 18.2542, 3.077, -18.6, -0.48, -3.42303, -0.397281
280, 18.1344, 3.025, -18.48, -0.52, -3.37097, -0.410341
281, 17.7752, 3.012, -18.12, -0.6, -3.35785, -0.423391
282, 17.777, 3.03, -18.12, -0.72, -3.37567, -0.436816
283, 17.7778, 3.023, -18.12, -0.76, -3.36843, -0.449894
284, 17.7797, 3.018, -18.12, -0.84, -3.36314, -0.462959
285, 17.7819, 3.018, -18.12, -0.92, -3.36279, -0.476123
286, 17.7831, 3.023, -18.12, -0.96, -3.36738, -0.489451
287, 17.7874, 3.037, -18.12, -1.08, -3.3809, -0.503159
288, 15.5893, 3.041, -15.92, -1.08, -3.38437, -0.516568
289, 15.3114, 3.048, -15.64, -1.12, -3.39078, -0.530147
290, 14.3547, 3.049, -14.68, -1.16, -3.39113, -0.543482
291, 13.5559, 3.057, -13.88, -1.16, -3.39841, -0.557207
292, 12.5576, 3.059, -12.88, -1.16, -3.39965, -0.570642
293, 11.9615, 3.061, -12.28, -1.2, -3.40082, -0.584092
294, 11.4826, 3.078, -11.8, -1.2, -3.4169, -0.598576
295, 11.0039, 3.08, -11.32, -1.2, -3.41795, -0.612118
296, 10.1265, 3.087, -10.44, -1.2, -3.42393, -0.626057
297, 9.967, 3.088, -10.28, -1.2, -3.42387, -0.639566
298, 9.81093, 3.095, -10.12, -1.24, -3.42972, -0.653591
299, 9.05403, 3.095, -9.36, -1.24, -3.42853, -0.667044
300, 8.81513, 3.102, -9.12, -1.24, -3.43426, -0.68115
301, 8.61608, 3.107, -8.92, -1.24, -3.43793, -0.695115
302, 7.89992, 3.112, -8.2, -1.24, -3.44154, -0.709117
303, 7.74087, 3.119, -8.04, -1.24, -3.44707, -0.723371
304, 7.58186, 3.13, -7.88, -1.24, -3.45652, -0.738125
305, 7.14481, 3.136, -7.44, -1.24, -3.46092, -0.752389
306, 6.98598, 3.139, -7.28, -1.24, -3.46229, -0.766337
307, 6.54947, 3.147, -6.84, -1.24, -3.46855, -0.780927
308, 6.47016, 3.162, -6.76, -1.24, -3.48169, -0.79648
309, 6.47016, 3.164, -6.76, -1.24, -3.48186, -0.810425
310, 6.23791, 3.171, -6.52, -1.28, -3.48692, -0.825066
311, 6.11916, 3.176, -6.4, -1.28, -3.48994, -0.839475
312, 6.04003, 3.18, -6.32, -1.28, -3.4919, -0.853773
313, 5.72372, 3.184, -6, -1.28, -3.4938, -0.868097
314, 5.64471, 3.187, -5.92, -1.28, -3.49464, -0.882291
315, 5.60522, 3.201, -5.88, -1.28, -3.50628, -0.898252
316, 5.28953, 3.206, -5.56, -1.28, -3.50897, -0.912853
317, 5.25011, 3.217, -5.52, -1.28, -3.51749, -0.928494
318, 4.97439, 3.218, -5.24, -1.28, -3.51609, -0.942498
319, 4.93505, 3.219, -5.2, -1.28, -3.51463, -0.956501
320, 4.89571, 3.219, -5.16, -1.28, -3.51213, -0.970321
321, 4.65992, 3.234, -4.92, -1.28, -3.5243, -0.986903
322, 4.65992, 3.256, -4.92, -1.28, -3.54327, -1.00493
323, 4.62066, 3.26, -4.88, -1.28, -3.54447, -1.01965
324, 4.42459, 3.264, -4.68, -1.28, -3.54561, -1.03439
325, 4.34625, 3.261, -4.6, -1.28, -3.53983, -1.04773
326, 4.18978, 3.274, -4.44, -1.28, -3.54965, -1.06434
327, 4.18978, 3.286, -4.44, -1.28, -3.5584, -1.08084
328, 4.18978, 3.291, -4.44, -1.28, -3.56023, -1.09593
329, 4.1205, 3.298, -4.36, -1.32, -3.56395, -1.11148
330, 4.1205, 3.31, -4.36, -1.32, -3.57246, -1.12819
331, 3.92593, 3.321, -4.16, -1.32, -3.57992, -1.14477
332, 3.9648, 3.337, -4.2, -1.32, -3.59215, -1.16258
333, 3.9648, 3.34, -4.2, -1.32, -3.59166, -1.17744
334, 3.80946, 3.353, -4.04, -1.32, -3.60081, -1.19472
335, 3.77068, 3.367, -4, -1.32, -3.61084, -1.21234
336, 3.45095, 3.371, -3.68, -1.28, -3.61109, -1.22757
337, 3.45095, 3.373, -3.68, -1.28, -3.60934, -1.24231
338, 3.45095, 3.377, -3.68, -1.28, -3.60945, -1.25757
339, 3.41232, 3.412, -3.64, -1.28, -3.63941, -1.28095
340, 3.41232, 3.417, -3.64, -1.28, -3.64031, -1.29664
341, 3.42298, 3.418, -3.64, -1.32, -3.63728, -1.31128
342, 3.42298, 3.412, -3.64, -1.32, -3.62745, -1.32399
343, 3.42298, 3.412, -3.64, -1.32, -3.62334, -1.33829
344, 3.39573, 3.412, -3.6, -1.36, -3.61917, -1.35258
345, 3.39573, 3.413, -3.6, -1.36, -3.61589, -1.36714
346, 3.40738, 3.413, -3.6, -1.4, -3.61159, -1.3814
347, 3.40738, 3.41, -3.6, -1.4, -3.60437, -1.39476
348, 3.45755, 3.447, -3.64, -1.44, -3.63525, -1.42003
349, 3.49568, 3.506, -3.68, -1.44, -3.68695, -1.45226
350, 3.58403, 3.597, -3.76, -1.48, -3.76887, -1.49481
351, 3.6344, 3.622, -3.8, -1.52, -3.78777, -1.51752
352, 3.6344, 3.625, -3.8, -1.52, -3.78566, -1.53347
353, 3.60918, 3.623, -3.76, -1.56, -3.77874, -1.54783
354, 3.64704, 3.634, -3.8, -1.56, -3.78405, -1.56636
355, 3.66008, 3.67, -3.8, -1.6, -3.81289, -1.59316
356, 3.74883, 3.737, -3.88, -1.64, -3.8708, -1.63054
357, 3.79996, 3.805, -3.92, -1.68, -3.92939, -1.66877
358, 3.83761, 3.831, -3.96, -1.68, -3.94822, -1.69325
359, 2.95243, 2.967, -3.12, -1.4, -3.13139, -1.41128
360, 2.62461, 2.636, -2.8, -1.32, -2.81667, -1.30803
361, 2.66204, 2.562, -2.84, -1.32, -2.74339, -1.2927
362, 2.62461, 2.536, -2.8, -1.32, -2.71514, -1.29388
363, 2.58725, 2.501, -2.76, -1.32, -2.67852, -1.29157
364, 2.58725, 2.489, -2.76, -1.32, -2.66339, -1.29736
365, 2.54997, 2.45, -2.72, -1.32, -2.62316, -1.29308
366, 2.51277, 2.418, -2.68, -1.32, -2.5895, -1.29107
367, 2.47566, 2.401, -2.64, -1.32, -2.5698, -1.29444
368, 2.47566, 2.376, -2.64, -1.32, -2.54272, -1.2946
369, 2.43864, 2.345, -2.6, -1.32, -2.51014, -1.29224
370, 2.40172, 2.325, -2.56, -1.32, -2.48775, -1.29389
371, 2.3649, 2.294, -2.52, -1.32, -2.45528, -1.29104
372, 2.3649, 2.27, -2.52, -1.32, -2.4293, -1.2907
373, 2.32818, 2.241, -2.48, -1.32, -2.39878, -1.28815
374, 2.32818, 2.235, -2.48, -1.32, -2.38935, -1.29466
375, 2.29157, 2.195, -2.44, -1.32, -2.34888, -1.2872
376, 2.25508, 2.186, -2.4, -1.32, -2.33675, -1.29221
377, 2.25508, 2.17, -2.4, -1.32, -2.31825, -1.29422
378, 2.21871, 2.147, -2.36, -1.32, -2.29342, -1.29313
379, 2.21871, 2.128, -2.36, -1.32, -2.27226, -1.29354
380, 2.18247, 2.102, -2.32, -1.32, -2.24481, -1.29078
381, 2.18247, 2.095, -2.32, -1.32, -2.23454, -1.29603
382, 2.14635, 2.064, -2.28, -1.32, -2.20268, -1.29072
383, 2.14635, 2.046, -2.28, -1.32, -2.18257, -1.29088
384, 2.11038, 2.032, -2.24, -1.32, -2.16608, -1.29266
385, 2.07456, 2.018, -2.2, -1.32, -2.14961, -1.29431
386, 2.03889, 1.998, -2.16, -1.32, -2.12781, -1.29312
387, 2.03889, 1.995, -2.16, -1.32, -2.12118, -1.29952
388, 2.00339, 1.96, -2.12, -1.32, -2.08611, -1.29115
389, 2.00339, 1.946, -2.12, -1.32, -2.06976, -1.29223
390, 1.96806, 1.933, -2.08, -1.32, -2.05431, -1.29366
391, 1.96806, 1.917, -2.08, -1.32, -2.03624, -1.29356
392, 1.93291, 1.898, -2.04, -1.32, -2.01557, -1.29189
393, 1.93291, 1.89, -2.04, -1.32, -2.00459, -1.29533
394, 1.93291, 1.883, -2.04, -1.32, -1.99449, -1.29917
395, 1.89795, 1.86, -2, -1.32, -1.97042, -1.29515
396, 1.89795, 1.84, -2, -1.32, -1.94903, -1.29241
397, 1.8632, 1.829, -1.96, -1.32, -1.93551, -1.29395
398, 1.8632, 1.821, -1.96, -1.32, -1.92461, -1.29689
