0.55,1.50,0.0,0.9,2.2,0,0,1,1
-2.14,3.90,0.0,0.9,2.2,0,0,1,1
-5.09,6.54,0.0,0.9,2.2,0,0,1,1
-7.66,8.85,0.0,0.9,2.2,0,0,1,1
-8.57,9.67,0.0,0.9,2.2,0,0,1,1
0.32,4.17,0.0,0.9,2.2,0,0,1,1
-0.92,5.25,0.0,0.9,2.2,0,0,1,1
-5.35,9.15,0.0,0.9,2.2,0,0,1,1
-8.32,11.86,0.0,0.9,2.2,0,0,1,1
-10.94,14.27,0.0,0.9,2.2,0,0,1,1
